x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,D,U
362.73,7.36,12.0,0.73,0.04,0.03,0.13,0.65,1.17,0.96,23.0,2490.53,60.0,39.0,0.0,0.0,279.0,6.0,0.45,1.0,269.0,0.6201769911504424
205.74,4.11,23.0,0.85,0.02,0.02,1.68,0.61,1.13,0.06,15.0,4022.47,45.0,43.0,3.0,3.0,922.0,12.0,0.04,0.0,660.0,0.31082089552238806
489.02,1.06,10.0,0.91,0.02,0.01,0.22,0.78,0.91,0.23,25.0,4000.28,90.0,44.0,0.0,2.0,353.0,8.0,0.21,1.0,264.0,0.7309836065573772
338.44,4.63,22.0,0.88,0.07,0.04,3.46,0.62,1.02,0.19,30.0,2183.29,30.0,33.0,1.0,2.0,999.0,11.0,0.3,1.0,969.0,0.1834977578475336
420.12,3.11,20.0,0.95,0.09,0.02,4.09,0.84,1.05,0.67,44.0,4095.89,45.0,35.0,3.0,1.0,280.0,5.0,0.73,1.0,95.0,0.16984282907662082
109.64,8.37,15.0,0.72,0.04,0.02,4.44,0.84,0.85,0.43,43.0,6373.95,45.0,25.0,1.0,0.0,70.0,3.0,0.73,0.0,573.0,0.015522020326455187
437.91,4.04,7.0,0.91,0.02,0.02,2.75,0.96,0.9,0.46,4.0,354.75,15.0,24.0,2.0,2.0,698.0,9.0,0.7,1.0,820.0,0.20243134959349593
465.24,8.45,26.0,0.86,0.03,0.04,4.73,0.68,0.81,0.16,13.0,9893.33,15.0,57.0,1.0,0.0,875.0,4.0,0.82,1.0,663.0,0.1455846422338569
269.18,1.01,9.0,0.81,0.05,0.05,0.03,0.75,1.15,0.41,40.0,3029.85,45.0,57.0,0.0,0.0,638.0,12.0,0.87,1.0,643.0,0.7412779900043787
322.81,3.77,10.0,0.8,0.03,0.03,0.67,0.94,0.81,0.3,39.0,6274.09,90.0,29.0,0.0,0.0,145.0,8.0,0.07,0.0,950.0,0.07092341632524427
394.16,3.17,10.0,0.89,0.02,0.02,1.47,0.79,0.93,0.61,23.0,2907.13,30.0,7.0,2.0,0.0,268.0,9.0,0.49,1.0,421.0,0.22478732918537897
128.68,3.1,16.0,0.97,0.07,0.04,3.95,0.62,0.83,0.22,16.0,3996.01,60.0,58.0,3.0,1.0,265.0,11.0,0.15,0.0,397.0,0.12164796580413709
276.15,1.61,29.0,0.85,0.0,0.03,4.43,0.64,1.11,0.61,35.0,5537.45,15.0,49.0,0.0,2.0,340.0,7.0,0.35,1.0,409.0,0.1301291836082256
229.4,2.68,7.0,0.95,0.05,0.0,3.09,0.93,1.17,0.38,16.0,6157.34,30.0,9.0,0.0,0.0,932.0,3.0,0.66,0.0,431.0,0.2206601466992665
115.87,6.0,28.0,0.82,0.08,0.0,1.92,0.9,1.03,0.35,48.0,7727.53,45.0,16.0,0.0,2.0,402.0,10.0,0.6,0.0,968.0,0.1072925393411072
215.39,3.62,5.0,0.73,0.03,0.0,3.33,0.95,0.86,0.31,7.0,7937.67,30.0,13.0,2.0,3.0,792.0,11.0,0.13,1.0,672.0,0.16353348729792147
80.68,4.76,23.0,0.72,0.06,0.02,0.9,0.65,1.02,0.67,45.0,5235.16,30.0,55.0,2.0,3.0,553.0,6.0,0.76,0.0,342.0,0.3562105263157894
61.62,4.39,3.0,0.72,0.07,0.04,2.29,0.9,1.11,0.56,13.0,849.68,30.0,32.0,0.0,2.0,263.0,7.0,0.79,1.0,669.0,0.08001090408494282
110.82,8.88,18.0,0.81,0.07,0.02,2.54,0.86,1.09,0.85,29.0,5622.06,45.0,22.0,3.0,1.0,276.0,12.0,0.14,1.0,462.0,0.1271252476337222
483.4,9.15,11.0,0.8,0.04,0.02,0.52,0.69,1.1,0.24,39.0,4828.04,15.0,45.0,0.0,1.0,908.0,7.0,0.62,1.0,604.0,0.5052631578947369
297.29,5.44,15.0,0.92,0.03,0.05,0.17,0.99,0.91,0.04,20.0,2232.33,60.0,51.0,1.0,3.0,803.0,8.0,0.95,1.0,158.0,0.7627350427350428
484.62,3.97,21.0,0.92,0.08,0.04,3.75,0.83,0.83,0.18,29.0,200.61,90.0,38.0,1.0,0.0,16.0,10.0,0.09,1.0,179.0,0.01592755072037636
244.62,1.96,20.0,0.72,0.08,0.03,2.67,0.96,0.86,0.34,18.0,3228.06,15.0,18.0,3.0,3.0,869.0,5.0,0.16,1.0,334.0,0.18049046321525888
190.32,9.58,5.0,0.77,0.03,0.01,1.66,0.94,1.18,0.18,22.0,2668.93,60.0,50.0,0.0,0.0,448.0,5.0,0.77,1.0,791.0,0.1590312063344201
277.76,1.54,24.0,0.78,0.01,0.01,2.19,0.73,1.05,0.08,36.0,4880.81,45.0,14.0,3.0,3.0,560.0,2.0,0.34,0.0,237.0,0.24206896551724139
247.78,3.68,12.0,0.86,0.01,0.0,4.79,0.81,1.09,0.45,41.0,7639.86,60.0,14.0,1.0,3.0,13.0,12.0,0.96,1.0,335.0,0.00570628721676591
97.55,3.68,4.0,0.74,0.01,0.01,1.92,0.77,1.16,0.68,48.0,4446.5,45.0,51.0,0.0,1.0,551.0,11.0,0.62,1.0,14.0,0.25089041095890413
338.37,3.88,15.0,0.74,0.06,0.01,0.52,0.88,1.14,0.75,36.0,9520.53,60.0,17.0,0.0,2.0,687.0,2.0,0.48,0.0,161.0,0.45763157894736844
147.22,2.48,9.0,0.98,0.01,0.03,2.32,0.84,0.89,0.4,8.0,2291.0,15.0,39.0,1.0,2.0,316.0,4.0,0.34,0.0,230.0,0.29222891566265063
328.81,8.05,7.0,0.94,0.03,0.0,3.24,0.91,0.82,0.48,3.0,2287.43,45.0,31.0,3.0,3.0,471.0,7.0,0.24,0.0,166.0,0.21504716981132072
342.59,2.1,10.0,0.75,0.08,0.01,0.06,0.6,1.17,0.76,29.0,6084.05,30.0,23.0,3.0,1.0,557.0,8.0,0.65,0.0,267.0,0.6509433962264151
118.41,6.71,29.0,0.82,0.03,0.01,1.66,0.88,1.19,0.35,9.0,8973.0,45.0,37.0,2.0,0.0,360.0,3.0,0.59,0.0,15.0,0.29902255639097736
77.61,2.11,28.0,0.81,0.08,0.03,1.97,0.73,1.03,0.78,8.0,6751.39,45.0,25.0,2.0,3.0,508.0,1.0,0.36,1.0,299.0,0.25090909090909097
401.34,1.63,23.0,0.94,0.07,0.03,2.32,0.69,1.16,0.97,30.0,6769.41,60.0,51.0,2.0,0.0,220.0,4.0,0.92,1.0,213.0,0.26331325301204817
256.91,9.18,13.0,0.85,0.02,0.03,1.51,0.92,0.89,0.88,12.0,8082.23,45.0,21.0,3.0,0.0,122.0,6.0,0.76,1.0,287.0,0.14107472548829075
76.17,2.71,29.0,0.74,0.07,0.01,3.33,0.64,0.84,0.45,46.0,6719.93,60.0,50.0,0.0,1.0,126.0,6.0,0.26,1.0,909.0,0.022030960601833852
497.69,8.39,8.0,0.92,0.07,0.02,4.72,0.69,1.0,0.58,28.0,7617.54,15.0,59.0,0.0,1.0,325.0,9.0,0.94,0.0,890.0,0.054622063329928514
76.0,5.9,12.0,0.82,0.04,0.0,4.57,0.68,1.12,0.72,42.0,8674.66,45.0,55.0,2.0,2.0,572.0,7.0,0.76,0.0,143.0,0.14132854578096946
362.77,1.7,22.0,0.78,0.02,0.01,3.32,0.77,1.06,0.35,49.0,178.32,30.0,41.0,3.0,1.0,981.0,12.0,0.9,1.0,844.0,0.1769444444444444
492.66,9.6,24.0,0.81,0.05,0.04,2.53,0.73,1.05,0.8,43.0,8867.67,30.0,45.0,2.0,3.0,442.0,9.0,0.14,1.0,598.0,0.1611220593669171
157.63,3.22,19.0,0.85,0.09,0.05,4.13,0.89,0.81,0.44,10.0,2231.12,15.0,8.0,3.0,3.0,24.0,10.0,0.03,1.0,456.0,0.007935775110290345
114.01,8.74,26.0,0.8,0.06,0.03,4.18,0.88,0.93,0.85,13.0,9129.84,30.0,40.0,3.0,0.0,210.0,11.0,0.49,1.0,992.0,0.030732345248474284
104.62,2.52,26.0,0.77,0.02,0.05,4.15,0.73,1.18,0.25,2.0,2735.21,60.0,31.0,2.0,2.0,356.0,5.0,0.45,0.0,355.0,0.14652427184466021
186.47,8.69,1.0,0.82,0.07,0.03,0.79,0.77,0.85,0.01,1.0,4606.87,45.0,44.0,0.0,0.0,133.0,5.0,0.87,0.0,125.0,0.42603351955307256
95.47,1.12,16.0,0.71,0.04,0.0,0.13,0.68,1.09,0.63,22.0,9345.45,90.0,10.0,0.0,0.0,861.0,5.0,0.17,1.0,722.0,0.6031858407079647
361.47,5.61,22.0,0.93,0.06,0.05,4.92,0.87,1.1,0.45,33.0,1186.49,45.0,22.0,3.0,2.0,165.0,5.0,0.02,0.0,608.0,0.04007462437766714
78.03,7.92,17.0,0.75,0.07,0.0,4.8,0.76,1.09,0.06,16.0,7478.3,45.0,38.0,1.0,0.0,418.0,4.0,0.53,1.0,589.0,0.08534482758620691
279.24,9.41,25.0,0.71,0.05,0.03,2.82,0.65,1.2,0.49,42.0,3985.24,90.0,21.0,1.0,2.0,217.0,6.0,0.18,0.0,939.0,0.040804938973732774
498.51,9.18,18.0,0.9,0.08,0.01,4.97,0.65,0.96,0.17,29.0,338.6,30.0,48.0,1.0,0.0,475.0,12.0,0.05,0.0,622.0,0.10591542923621325
416.29,8.38,11.0,0.93,0.07,0.02,3.85,0.73,1.07,0.63,10.0,9397.42,30.0,20.0,2.0,0.0,763.0,1.0,0.02,0.0,977.0,0.1392688959469869
326.85,8.99,18.0,0.94,0.06,0.03,2.59,0.9,0.88,0.45,39.0,1266.51,45.0,47.0,0.0,2.0,173.0,2.0,0.14,0.0,683.0,0.06234285085054058
187.81,2.79,7.0,0.85,0.02,0.02,1.95,0.61,0.96,0.17,7.0,7764.0,30.0,21.0,1.0,3.0,781.0,9.0,0.38,1.0,322.0,0.2823728813559322
330.75,3.56,18.0,0.76,0.08,0.01,2.96,0.7,1.0,0.41,1.0,3904.27,60.0,13.0,1.0,0.0,286.0,6.0,0.88,1.0,430.0,0.11743669250645997
287.17,3.6,26.0,0.92,0.09,0.02,2.58,0.66,0.89,0.23,26.0,8124.77,60.0,13.0,1.0,0.0,868.0,6.0,0.76,1.0,911.0,0.22281659910835291
241.74,4.39,8.0,0.91,0.01,0.02,4.97,0.98,1.16,0.65,45.0,7527.84,90.0,14.0,1.0,3.0,714.0,10.0,0.53,1.0,592.0,0.15090452261306533
108.82,4.54,6.0,0.77,0.05,0.05,2.45,0.88,1.09,0.3,5.0,6368.86,45.0,25.0,2.0,2.0,846.0,4.0,0.43,0.0,182.0,0.21202898550724636
448.97,5.9,7.0,0.97,0.03,0.04,4.18,0.69,0.91,0.82,35.0,9398.3,60.0,24.0,0.0,2.0,759.0,5.0,0.46,1.0,178.0,0.18164092664092663
252.4,2.44,23.0,0.73,0.08,0.02,4.07,0.68,0.85,0.01,13.0,1079.34,15.0,23.0,0.0,3.0,403.0,9.0,0.88,1.0,112.0,0.132465483234714
137.58,7.22,22.0,0.99,0.07,0.01,0.36,0.94,0.92,0.4,27.0,8005.93,30.0,24.0,0.0,2.0,59.0,2.0,0.72,1.0,237.0,0.16853220402084884
215.49,2.51,10.0,0.96,0.01,0.04,0.44,0.68,1.05,0.62,12.0,6740.77,45.0,25.0,1.0,1.0,734.0,3.0,0.17,1.0,142.0,0.6599999999999999
236.36,3.79,11.0,0.91,0.09,0.01,3.3,1.0,1.13,0.02,30.0,3215.74,60.0,59.0,3.0,0.0,787.0,10.0,0.94,0.0,581.0,0.19258139534883723
422.39,5.53,25.0,0.98,0.02,0.01,1.3,0.71,1.0,0.22,32.0,5505.12,90.0,46.0,2.0,2.0,611.0,8.0,0.77,1.0,972.0,0.26248183932724994
380.13,8.17,13.0,0.92,0.08,0.02,3.29,0.63,0.84,0.33,31.0,6481.81,60.0,19.0,2.0,3.0,153.0,9.0,0.03,0.0,666.0,0.04532476532476533
396.19,7.66,9.0,0.76,0.05,0.04,0.72,0.88,0.9,0.02,5.0,7389.09,15.0,17.0,2.0,0.0,175.0,12.0,0.5,0.0,220.0,0.3339059196617336
54.96,6.81,7.0,0.83,0.03,0.01,1.99,0.84,0.94,0.55,37.0,1951.89,60.0,57.0,0.0,3.0,76.0,5.0,0.65,0.0,118.0,0.17342440904710613
237.27,2.4,9.0,0.72,0.02,0.01,0.51,1.0,1.05,0.63,2.0,1110.92,45.0,13.0,0.0,2.0,29.0,3.0,0.06,0.0,202.0,0.06708543702052325
266.6,5.92,13.0,0.82,0.02,0.02,1.41,0.92,0.9,0.23,38.0,1110.35,90.0,33.0,2.0,3.0,632.0,1.0,0.35,0.0,366.0,0.3334439834024896
58.64,1.79,26.0,0.92,0.07,0.01,0.44,0.77,0.89,0.54,7.0,3009.3,90.0,43.0,1.0,3.0,78.0,12.0,0.65,1.0,704.0,0.0658309659090909
166.92,4.4,3.0,0.82,0.06,0.03,4.85,0.87,0.91,1.0,1.0,1626.31,15.0,11.0,3.0,0.0,463.0,2.0,0.82,0.0,530.0,0.11510414449282373
392.13,4.72,3.0,0.8,0.01,0.02,1.98,0.93,1.04,0.89,3.0,5402.85,45.0,14.0,0.0,0.0,34.0,4.0,0.98,0.0,653.0,0.013838042282906977
111.7,1.36,1.0,0.88,0.01,0.02,4.51,0.81,1.0,0.06,20.0,4426.7,15.0,16.0,0.0,2.0,866.0,4.0,0.12,0.0,435.0,0.1581125226860254
290.89,3.47,21.0,0.96,0.01,0.01,4.86,0.71,1.14,0.13,2.0,8941.36,15.0,43.0,1.0,3.0,319.0,5.0,0.63,1.0,951.0,0.054402515046134296
146.84,9.6,20.0,0.71,0.07,0.01,4.55,0.68,1.08,0.49,42.0,7202.28,15.0,32.0,1.0,3.0,21.0,9.0,0.89,0.0,83.0,0.030101595571475084
55.45,9.58,2.0,0.82,0.07,0.04,2.27,0.72,1.07,0.25,43.0,2137.54,60.0,21.0,0.0,2.0,586.0,12.0,0.72,1.0,105.0,0.2332110091743119
158.54,4.17,25.0,0.75,0.01,0.04,3.89,0.94,0.86,0.08,21.0,552.7,30.0,22.0,1.0,3.0,703.0,2.0,0.63,0.0,138.0,0.15184049079754597
489.14,1.39,3.0,0.91,0.06,0.01,0.77,0.75,0.82,0.25,45.0,7120.64,60.0,35.0,1.0,3.0,243.0,2.0,0.21,1.0,352.0,0.33362577041602465
410.69,2.61,15.0,0.73,0.01,0.01,0.47,0.71,1.0,0.06,32.0,8473.69,45.0,34.0,1.0,3.0,844.0,5.0,0.82,0.0,380.0,0.4916326530612245
481.81,4.53,24.0,0.9,0.09,0.0,4.38,0.92,0.83,0.53,48.0,7039.84,15.0,16.0,3.0,3.0,926.0,12.0,0.56,1.0,410.0,0.15223048327137548
269.53,9.53,6.0,0.79,0.09,0.03,0.16,0.61,0.95,0.49,20.0,6473.56,15.0,46.0,3.0,1.0,142.0,2.0,0.11,1.0,893.0,0.09854790130130907
99.38,2.27,13.0,0.76,0.07,0.04,4.86,0.84,0.81,0.01,43.0,2568.22,30.0,57.0,3.0,2.0,707.0,10.0,0.94,1.0,231.0,0.12061433447098975
296.58,7.87,21.0,0.98,0.09,0.02,3.36,0.95,0.87,0.48,31.0,4996.57,90.0,10.0,1.0,2.0,600.0,5.0,0.99,1.0,649.0,0.1890982598493095
254.47,1.98,1.0,0.71,0.08,0.03,2.1,0.76,0.84,0.52,43.0,7277.12,15.0,52.0,1.0,3.0,653.0,12.0,0.54,0.0,521.0,0.21070967741935484
429.96,9.83,20.0,0.83,0.08,0.04,0.71,0.71,1.12,0.61,33.0,2014.41,60.0,46.0,3.0,2.0,284.0,5.0,0.78,1.0,868.0,0.14610612552887595
94.14,4.43,19.0,0.71,0.06,0.05,3.62,0.8,0.94,0.97,24.0,4817.78,15.0,59.0,3.0,1.0,858.0,7.0,0.58,1.0,514.0,0.14445887445887443
269.71,7.98,1.0,0.85,0.03,0.0,2.82,0.89,0.83,0.98,18.0,1258.58,45.0,20.0,2.0,3.0,832.0,4.0,0.42,0.0,344.0,0.21583769633507854
117.52,4.08,28.0,0.85,0.02,0.01,3.56,0.81,0.91,0.53,20.0,5354.12,30.0,50.0,0.0,0.0,838.0,2.0,0.41,0.0,383.0,0.1826754385964912
196.1,6.65,21.0,0.8,0.03,0.0,2.09,0.6,1.07,0.85,32.0,5778.02,90.0,39.0,3.0,1.0,721.0,8.0,0.96,1.0,495.0,0.2511326860841424
381.81,2.73,22.0,0.74,0.06,0.04,0.33,0.63,1.1,0.09,5.0,5400.32,45.0,57.0,2.0,0.0,622.0,1.0,0.37,0.0,16.0,0.5230075187969925
264.21,2.31,2.0,0.81,0.02,0.04,1.57,0.89,0.85,0.53,2.0,4747.7,60.0,24.0,2.0,2.0,161.0,10.0,0.49,1.0,746.0,0.06665995556065553
219.15,9.44,15.0,0.9,0.03,0.03,1.58,0.76,1.11,0.68,26.0,5915.79,45.0,18.0,3.0,2.0,461.0,1.0,0.25,1.0,398.0,0.33837209302325577
227.51,9.26,14.0,0.93,0.05,0.0,0.04,0.91,0.95,0.56,25.0,9968.32,15.0,16.0,2.0,2.0,225.0,12.0,0.25,1.0,445.0,0.4295321953327571
256.75,8.99,19.0,0.86,0.02,0.01,0.05,0.86,1.07,0.23,22.0,6263.11,30.0,27.0,3.0,3.0,668.0,12.0,0.36,0.0,125.0,0.8026666666666666
403.26,6.63,11.0,0.88,0.06,0.01,1.65,0.83,1.07,0.06,39.0,7550.42,15.0,39.0,0.0,1.0,801.0,11.0,0.92,0.0,112.0,0.3121509433962264
451.44,8.27,15.0,0.76,0.09,0.03,3.64,0.96,1.12,0.39,22.0,2002.0,30.0,20.0,0.0,1.0,319.0,12.0,0.4,1.0,747.0,0.06365127175368138
479.9,1.62,6.0,0.79,0.07,0.01,3.12,0.61,1.08,0.65,11.0,5347.23,60.0,15.0,0.0,3.0,242.0,7.0,0.55,1.0,574.0,0.07518241940394438
404.11,4.01,20.0,0.75,0.07,0.0,1.2,0.66,0.82,0.99,11.0,174.3,45.0,32.0,3.0,3.0,502.0,4.0,0.55,1.0,896.0,0.17763037743506493
191.93,3.82,9.0,0.77,0.06,0.04,3.01,0.85,1.01,0.24,45.0,411.43,30.0,21.0,2.0,2.0,158.0,3.0,0.58,0.0,12.0,0.18049875311720698
359.66,6.72,5.0,0.77,0.05,0.01,3.24,0.63,0.87,0.92,4.0,3292.56,45.0,27.0,3.0,1.0,346.0,1.0,0.82,0.0,839.0,0.07114798614703037
246.92,4.2,20.0,0.86,0.02,0.02,2.61,0.86,1.19,0.07,33.0,4719.34,30.0,28.0,0.0,2.0,465.0,12.0,0.9,0.0,553.0,0.1963112311090852
164.6,2.34,2.0,0.87,0.09,0.01,2.61,0.99,0.9,0.93,18.0,5798.8,15.0,52.0,2.0,1.0,488.0,8.0,0.21,0.0,779.0,0.13738388942425656
428.39,6.37,6.0,0.98,0.02,0.04,1.85,0.95,0.97,0.83,31.0,8891.24,30.0,47.0,1.0,3.0,516.0,8.0,0.86,1.0,89.0,0.33698245614035083
67.29,8.33,26.0,0.76,0.01,0.03,0.62,0.84,0.88,0.02,44.0,7740.39,30.0,49.0,0.0,2.0,284.0,12.0,0.55,1.0,645.0,0.2044995693367786
455.79,4.44,18.0,0.89,0.08,0.05,1.93,0.96,0.85,0.3,28.0,3069.77,90.0,11.0,3.0,1.0,980.0,4.0,0.92,1.0,858.0,0.2794539249146758
257.66,2.19,28.0,0.95,0.02,0.02,1.73,0.65,1.04,0.05,42.0,7460.49,60.0,50.0,3.0,3.0,190.0,2.0,0.92,1.0,830.0,0.07806611059623107
336.74,2.77,29.0,0.87,0.04,0.05,2.96,0.78,1.0,1.0,22.0,5538.97,15.0,22.0,3.0,0.0,443.0,4.0,0.39,0.0,405.0,0.2109090909090909
346.71,3.14,23.0,0.78,0.0,0.04,4.28,0.77,0.95,0.43,40.0,7813.89,15.0,58.0,1.0,2.0,160.0,7.0,0.65,1.0,901.0,0.026233477953788723
452.8,3.7,19.0,0.78,0.01,0.03,1.88,0.73,0.83,0.66,3.0,4169.39,45.0,41.0,2.0,1.0,814.0,4.0,0.87,0.0,398.0,0.268125
336.5,6.79,9.0,0.71,0.02,0.05,3.55,0.6,1.09,0.23,7.0,1009.74,30.0,11.0,3.0,1.0,805.0,11.0,0.38,0.0,269.0,0.1529230769230769
326.27,6.41,27.0,0.79,0.01,0.02,4.06,0.96,0.8,0.93,20.0,6223.03,30.0,32.0,3.0,2.0,480.0,11.0,0.04,0.0,321.0,0.15456521739130438
79.99,7.26,21.0,0.92,0.07,0.02,1.06,0.91,0.98,0.27,43.0,5614.67,30.0,32.0,3.0,1.0,213.0,3.0,0.36,1.0,345.0,0.2564271844660194
283.28,4.26,24.0,0.71,0.08,0.0,4.51,0.86,1.05,0.26,7.0,9540.67,15.0,57.0,0.0,0.0,601.0,10.0,0.37,1.0,219.0,0.1185480943738657
117.58,8.42,27.0,0.77,0.04,0.03,0.35,0.65,0.97,0.31,7.0,1705.09,90.0,11.0,0.0,0.0,473.0,12.0,0.81,1.0,520.0,0.4980649572649572
381.85,2.84,6.0,0.91,0.09,0.04,4.51,0.75,0.85,0.46,29.0,6595.72,45.0,56.0,1.0,1.0,983.0,1.0,0.31,1.0,457.0,0.15029038112522689
280.5,5.22,14.0,0.93,0.02,0.04,0.82,0.97,1.11,0.02,26.0,4793.33,30.0,42.0,2.0,2.0,336.0,9.0,0.89,1.0,54.0,0.5007692307692309
356.1,8.21,28.0,0.84,0.03,0.01,1.69,0.85,0.93,0.6,41.0,3851.33,90.0,30.0,2.0,1.0,158.0,5.0,0.55,0.0,965.0,0.04959392877092282
68.75,2.62,26.0,0.91,0.02,0.02,3.03,0.84,0.85,0.03,3.0,7966.22,60.0,21.0,3.0,1.0,286.0,2.0,0.59,1.0,413.0,0.1532422088572991
88.16,1.99,24.0,0.82,0.06,0.01,4.53,0.97,1.02,0.54,43.0,8125.44,15.0,36.0,3.0,0.0,946.0,6.0,0.81,1.0,318.0,0.13938517179023507
372.35,8.95,29.0,0.75,0.04,0.03,1.28,0.82,0.81,0.46,17.0,7174.55,60.0,11.0,0.0,3.0,44.0,2.0,0.13,1.0,850.0,0.01634674922600619
82.44,4.09,13.0,0.82,0.06,0.01,3.82,0.84,0.93,0.24,40.0,927.65,15.0,46.0,0.0,3.0,887.0,12.0,0.02,1.0,793.0,0.15991701244813275
82.07,7.15,11.0,0.87,0.08,0.05,3.55,0.74,1.1,0.33,20.0,3516.6,45.0,54.0,0.0,1.0,225.0,6.0,0.06,0.0,236.0,0.16771279567889738
55.45,1.23,12.0,0.98,0.05,0.01,0.8,0.75,1.17,0.71,34.0,562.83,60.0,28.0,0.0,2.0,10.0,9.0,0.03,0.0,358.0,0.014447548106765983
480.43,7.21,19.0,0.72,0.06,0.01,2.4,0.87,1.04,0.01,33.0,3502.44,45.0,39.0,3.0,0.0,727.0,2.0,0.7,0.0,122.0,0.19905882352941176
381.88,3.84,19.0,0.85,0.09,0.04,2.41,0.73,0.89,0.32,16.0,6514.39,45.0,11.0,0.0,3.0,477.0,1.0,0.24,1.0,39.0,0.22683284457478
208.96,1.5,21.0,0.8,0.03,0.02,1.52,0.82,0.89,0.68,23.0,5235.2,45.0,38.0,2.0,1.0,613.0,7.0,0.86,0.0,285.0,0.30793650793650795
183.44,6.49,27.0,0.85,0.04,0.0,3.9,0.71,1.04,0.15,4.0,7059.07,60.0,56.0,0.0,2.0,475.0,8.0,0.88,1.0,371.0,0.16653061224489793
207.37,3.17,26.0,0.71,0.07,0.02,4.63,0.67,0.96,0.56,41.0,5559.47,60.0,54.0,1.0,0.0,460.0,2.0,0.36,0.0,735.0,0.0734012397143582
398.59,4.48,19.0,0.79,0.06,0.0,3.58,0.78,0.87,0.17,40.0,5602.56,60.0,29.0,0.0,3.0,612.0,4.0,0.19,1.0,96.0,0.16213973799126638
347.62,1.73,24.0,0.95,0.02,0.05,4.86,0.69,1.11,0.15,33.0,5158.56,30.0,16.0,3.0,3.0,79.0,8.0,0.5,1.0,445.0,0.028204548069179738
133.34,2.32,26.0,0.87,0.04,0.03,0.25,0.96,0.88,0.77,8.0,3706.82,45.0,42.0,3.0,3.0,653.0,12.0,0.82,0.0,813.0,0.5366647970479704
128.35,3.68,13.0,0.84,0.05,0.01,0.19,0.72,0.93,0.27,5.0,4520.99,30.0,56.0,3.0,2.0,266.0,4.0,0.68,0.0,31.0,0.6705882352941176
94.28,1.81,28.0,0.79,0.04,0.03,4.47,0.84,0.82,0.38,33.0,1213.13,15.0,23.0,0.0,2.0,926.0,12.0,0.03,0.0,394.0,0.13864716636197438
347.14,9.2,14.0,0.79,0.02,0.0,4.49,0.71,1.08,0.73,25.0,8361.63,60.0,59.0,2.0,2.0,876.0,9.0,0.01,1.0,30.0,0.1410200364298725
393.97,1.05,24.0,0.81,0.09,0.04,0.54,0.7,0.91,0.18,7.0,8903.2,90.0,33.0,3.0,1.0,101.0,1.0,0.11,1.0,697.0,0.0693576366244946
169.27,5.35,18.0,0.95,0.08,0.05,1.79,0.74,0.89,0.53,47.0,7686.08,15.0,51.0,2.0,0.0,603.0,10.0,0.34,1.0,500.0,0.3132616487455197
59.43,2.11,12.0,0.99,0.05,0.04,4.18,0.97,0.92,0.92,7.0,5877.5,45.0,14.0,3.0,1.0,381.0,7.0,0.54,1.0,476.0,0.14532725252263068
86.98,3.77,4.0,0.83,0.07,0.02,0.64,0.76,1.15,0.55,33.0,5734.87,45.0,46.0,3.0,0.0,902.0,3.0,0.82,1.0,465.0,0.470670731707317
485.54,9.33,10.0,0.82,0.09,0.02,1.34,0.93,1.01,0.05,41.0,4756.2,30.0,50.0,2.0,2.0,829.0,11.0,0.14,0.0,782.0,0.3188888888888889
182.95,2.46,29.0,0.95,0.01,0.0,3.4,0.68,0.86,0.59,33.0,2390.33,60.0,56.0,1.0,3.0,108.0,12.0,0.15,1.0,897.0,0.02573578595317726
396.15,9.69,17.0,0.83,0.03,0.03,4.91,0.62,1.11,0.09,29.0,3899.66,60.0,12.0,3.0,2.0,519.0,10.0,0.86,1.0,689.0,0.10261491310145653
331.1,2.85,4.0,0.87,0.05,0.03,3.99,0.91,0.88,0.28,44.0,9900.07,15.0,13.0,2.0,1.0,574.0,11.0,0.92,0.0,230.0,0.1656312625250501
221.87,7.67,12.0,0.77,0.08,0.02,3.89,0.82,0.96,0.85,39.0,1543.45,15.0,32.0,3.0,2.0,862.0,11.0,0.55,0.0,603.0,0.14486707566462168
142.56,5.92,13.0,0.92,0.0,0.05,1.71,0.8,1.03,0.01,41.0,5472.56,15.0,23.0,0.0,2.0,601.0,3.0,0.78,1.0,998.0,0.20443839708938175
104.62,8.96,29.0,0.86,0.1,0.01,3.31,0.71,1.03,0.08,32.0,8678.61,90.0,43.0,2.0,2.0,833.0,11.0,0.34,1.0,600.0,0.17958236658932714
326.76,5.99,27.0,0.94,0.05,0.0,0.57,0.63,0.83,0.36,37.0,4584.72,90.0,29.0,3.0,3.0,995.0,7.0,0.95,1.0,507.0,0.5687898089171974
398.59,5.81,29.0,0.93,0.04,0.0,4.96,0.79,1.13,1.0,44.0,6095.54,45.0,33.0,1.0,0.0,880.0,6.0,0.9,1.0,822.0,0.14979865771812081
339.76,2.76,4.0,0.76,0.03,0.01,2.4,0.95,0.99,0.29,29.0,8295.15,45.0,57.0,0.0,0.0,516.0,3.0,0.85,1.0,168.0,0.2168235294117647
288.64,2.5,10.0,0.91,0.02,0.0,3.19,0.65,1.2,0.16,22.0,5520.86,45.0,46.0,3.0,1.0,978.0,2.0,0.01,0.0,152.0,0.21284009546539384
68.88,9.25,25.0,0.94,0.08,0.03,4.38,0.97,1.09,0.55,2.0,7341.54,60.0,25.0,0.0,0.0,352.0,11.0,0.52,1.0,835.0,0.06776252699062842
